Candidate_ID,Education_Level,Experience_Years,Skills_Score,Certifications,Previous_Companies,Job_Match_Score,Suitability
602,Master's,31,0.84,8,2,0.87,0
603,Master's,32,0.84,2,11,0.81,1
604,Master's,37,0.95,7,2,0.83,1
605,Bachelor's,40,0.84,2,14,0.8,0
606,PhD,5,0.69,2,1,0.6,0
607,Master's,19,0.52,8,14,0.63,0
608,Bachelor's,35,0.66,7,9,0.79,0
609,PhD,33,0.77,3,11,0.88,1
610,Master's,29,0.95,10,6,0.9,0
611,Master's,22,0.59,5,2,0.75,1
612,Bachelor's,12,0.67,0,12,0.89,1
613,Bachelor's,35,0.84,2,5,0.88,1
614,Master's,17,0.9,10,1,0.99,1
615,PhD,30,0.86,8,14,0.65,0
616,Master's,20,0.91,7,10,0.77,0
617,PhD,32,0.63,3,12,0.86,1
618,PhD,19,0.82,3,15,0.89,0
619,Master's,33,0.78,6,1,0.6,1
620,Master's,1,0.68,5,0,0.66,1
621,Master's,13,0.52,4,5,0.84,0
622,PhD,23,0.72,1,15,0.89,0
623,Master's,0,0.97,1,0,0.87,1
624,Master's,3,0.74,0,3,0.77,0
625,Bachelor's,13,0.8,3,5,0.8,0
626,Master's,17,0.89,5,9,0.61,1
627,PhD,21,0.66,2,9,0.98,1
628,Master's,13,0.91,6,13,0.72,0
629,Master's,12,0.66,2,3,0.91,0
630,Master's,32,0.77,9,8,0.87,1
631,Bachelor's,1,0.81,4,2,0.66,1
632,PhD,32,0.79,3,12,0.62,1
633,Bachelor's,15,0.62,8,14,0.9,0
634,Master's,14,0.89,2,14,0.82,1
635,Master's,16,0.51,9,4,0.88,1
636,Master's,35,0.54,6,2,0.62,1
637,Bachelor's,19,0.5,9,3,0.92,1
638,PhD,2,0.57,4,3,0.72,1
639,Master's,21,0.8,9,15,0.79,0
640,Master's,19,0.73,10,12,0.82,0
641,Master's,4,0.73,10,6,0.61,1
642,Master's,24,0.87,0,3,0.99,0
643,Master's,23,0.87,10,11,0.82,1
644,Bachelor's,9,0.79,5,8,0.96,0
645,Bachelor's,30,0.8,9,3,0.71,1
646,Master's,4,0.57,0,3,0.6,0
647,PhD,37,0.8,1,14,0.61,0
648,Master's,24,0.58,3,13,0.64,1
649,PhD,24,0.76,10,5,0.86,1
650,PhD,17,0.73,0,8,0.96,1
651,PhD,20,0.83,4,14,0.67,0
652,Master's,8,0.65,8,12,0.71,0
653,PhD,27,0.83,2,4,0.74,0
654,PhD,3,0.8,7,13,0.91,0
655,Master's,19,0.81,10,6,0.83,1
656,Master's,23,0.61,1,11,0.97,0
657,PhD,12,0.59,9,15,0.75,0
658,PhD,17,0.75,0,8,0.68,1
659,PhD,8,0.68,1,1,0.69,1
660,Master's,8,0.8,2,12,0.83,0
661,Bachelor's,2,0.66,9,9,0.79,0
662,PhD,3,0.63,6,7,0.87,1
663,PhD,11,0.95,9,0,0.83,0
664,Bachelor's,4,0.84,1,2,0.97,1
665,PhD,1,0.96,9,8,0.76,0
666,Master's,26,0.66,10,13,0.61,0
667,Master's,11,0.77,5,9,0.6,1
668,Master's,0,0.67,8,11,0.91,1
669,Master's,7,0.53,8,10,0.6,0
670,Bachelor's,5,0.98,5,14,0.69,0
671,PhD,14,0.58,10,11,0.87,0
672,Bachelor's,28,0.93,7,2,0.9,1
673,Master's,27,0.84,10,15,0.93,1
674,PhD,35,0.96,7,13,0.86,1
675,Master's,0,0.76,4,8,0.78,1
676,Bachelor's,10,0.96,0,14,0.82,1
677,Bachelor's,33,0.66,9,8,0.76,0
678,PhD,26,0.6,2,4,0.7,0
679,Master's,37,0.91,5,9,0.91,1
680,Master's,20,0.59,4,8,0.99,0
681,Bachelor's,27,0.88,9,3,0.86,0
682,Master's,32,0.64,0,0,0.98,0
683,PhD,21,0.52,9,15,0.69,1
684,Master's,22,0.5,1,7,0.72,0
685,PhD,40,0.68,6,10,0.87,0
686,PhD,11,0.96,7,9,0.97,1
687,Master's,14,0.59,10,6,0.84,1
688,Bachelor's,27,0.59,8,0,0.96,1
689,Master's,38,0.93,3,15,0.94,1
690,Bachelor's,37,0.87,2,14,0.78,1
691,Bachelor's,12,0.92,4,12,0.94,1
692,Master's,29,0.97,9,9,0.93,1
693,Master's,18,0.95,2,11,0.61,1
694,Bachelor's,28,0.65,10,8,0.72,1
695,Master's,21,0.65,5,13,0.93,0
696,Master's,29,0.69,5,6,0.7,1
697,PhD,28,0.61,5,15,0.66,0
698,PhD,30,0.78,5,14,0.7,0
699,PhD,16,0.51,2,13,0.85,1
700,PhD,33,0.89,8,5,0.91,0
701,PhD,31,0.91,5,12,0.86,1
702,Master's,7,0.77,8,9,0.88,1
703,Master's,23,0.84,10,15,0.91,1
704,Bachelor's,9,0.96,8,7,0.89,0
705,Master's,6,0.98,6,8,0.81,1
706,Master's,25,0.94,7,13,0.64,1
707,PhD,3,0.55,6,15,0.96,0
708,PhD,17,0.87,10,9,0.86,0
709,Bachelor's,34,0.57,10,1,0.82,1
710,Master's,11,0.52,4,10,0.97,1
711,Bachelor's,3,0.59,2,5,0.8,0
712,PhD,27,0.98,10,13,0.78,0
713,Bachelor's,33,0.81,10,12,0.9,0
714,Master's,28,0.55,0,2,0.81,1
715,Bachelor's,13,0.69,4,13,0.79,0
716,Bachelor's,21,0.83,8,8,0.74,0
717,PhD,34,0.69,1,5,0.69,0
718,Master's,24,0.69,8,7,0.67,0
719,PhD,24,0.99,8,14,0.94,0
720,PhD,37,0.9,2,9,0.97,1
721,Bachelor's,29,0.85,7,5,0.81,1
722,PhD,28,0.63,10,0,0.82,0
723,Master's,11,0.59,9,11,0.69,0
724,Master's,6,0.89,10,5,0.89,1
725,Bachelor's,35,0.76,4,10,0.92,1
726,Bachelor's,22,0.59,6,7,0.97,1
727,Bachelor's,8,0.75,4,1,0.69,1
728,PhD,26,0.62,4,0,0.65,0
729,Bachelor's,20,0.68,4,10,0.97,1
730,Master's,6,0.71,9,14,0.91,1
731,Bachelor's,7,0.96,4,13,0.89,0
732,Master's,4,0.58,5,15,0.76,0
733,Master's,16,0.81,0,8,0.96,0
734,PhD,30,0.59,7,10,0.75,0
735,PhD,24,0.5,3,3,0.87,1
736,Bachelor's,17,0.86,1,5,0.77,1
737,Master's,24,0.81,7,3,0.83,1
738,PhD,15,0.95,7,10,0.71,0
739,PhD,26,0.78,3,7,0.93,0
740,PhD,31,0.54,5,0,0.6,0
741,Master's,30,0.71,5,9,0.94,0
742,Bachelor's,0,0.9,1,4,0.66,0
743,Master's,36,0.78,5,1,0.65,1
744,PhD,22,0.52,8,12,0.9,1
745,PhD,9,0.55,6,12,0.84,0
746,Master's,39,0.95,1,10,0.67,1
747,Master's,8,0.66,7,14,0.97,1
748,Master's,0,0.95,7,7,0.75,1
749,Bachelor's,18,0.61,10,8,0.76,1
750,Bachelor's,40,0.79,6,1,0.69,1
751,Master's,32,0.58,5,12,0.81,1
752,Bachelor's,37,0.8,4,5,0.98,0
753,PhD,3,0.8,9,2,0.65,0
754,Master's,25,0.7,9,0,0.63,0
755,PhD,17,0.59,7,3,0.81,1
756,PhD,3,0.88,8,5,0.83,1
757,Bachelor's,39,0.77,1,5,0.64,1
758,Master's,35,0.84,8,11,0.69,0
759,Master's,5,0.81,0,14,0.74,1
760,PhD,16,0.79,3,11,0.93,0
761,PhD,31,0.66,7,6,0.76,1
762,Master's,5,0.93,6,0,0.89,0
763,Bachelor's,7,0.78,7,1,0.67,0
764,Bachelor's,9,0.87,3,15,0.64,1
765,PhD,29,0.84,6,14,0.9,0
766,PhD,30,0.86,9,9,0.86,0
767,Master's,14,0.67,2,1,0.99,0
768,PhD,14,0.54,3,4,0.78,1
769,Bachelor's,26,0.98,8,15,0.81,0
770,Master's,30,0.99,9,13,0.87,0
771,PhD,25,0.87,5,10,0.77,1
772,Bachelor's,17,0.59,8,13,0.65,1
773,Bachelor's,9,0.73,9,12,0.93,1
774,Bachelor's,13,0.87,4,7,0.93,1
775,Master's,2,0.76,7,11,0.91,1
776,Bachelor's,7,0.65,5,2,0.88,1
777,Bachelor's,14,0.6,10,12,0.86,1
778,PhD,16,0.76,5,15,0.88,1
779,Master's,16,0.63,3,14,0.76,1
780,Master's,12,0.85,10,15,0.98,0
781,Master's,7,0.62,1,5,0.7,1
782,Bachelor's,0,0.84,4,7,0.77,0
783,PhD,30,0.98,0,5,0.99,0
784,Bachelor's,22,0.64,10,14,0.76,0
785,Master's,9,0.69,7,4,0.92,0
786,Master's,25,0.97,7,6,0.83,0
787,Master's,2,0.84,1,7,0.77,1
788,PhD,19,0.71,4,14,0.7,0
789,Bachelor's,14,0.56,6,0,0.65,0
790,Master's,30,0.79,9,4,0.7,1
791,Master's,33,0.82,3,0,0.83,0
792,Bachelor's,14,0.89,2,6,0.92,0
793,PhD,29,0.95,6,13,0.94,0
794,PhD,14,0.66,5,12,0.61,1
795,Master's,40,0.62,9,2,0.65,1
796,PhD,37,0.6,9,9,1.0,1
797,Bachelor's,33,0.53,3,10,0.77,1
798,PhD,23,0.72,9,5,0.78,0
799,Bachelor's,1,0.88,9,6,0.84,0
800,Master's,39,0.91,6,11,0.89,0
801,PhD,4,0.86,3,7,0.99,1
802,Bachelor's,7,0.75,8,8,0.66,0
803,PhD,27,0.78,2,5,0.86,1
804,Master's,40,0.77,6,7,0.6,1
805,Bachelor's,34,0.63,7,14,0.72,0
806,Master's,39,0.84,8,12,0.67,1
807,Bachelor's,36,0.89,10,9,0.96,0
808,Bachelor's,24,0.53,8,10,0.77,0
809,Master's,11,0.86,7,3,0.77,0
810,PhD,38,0.52,4,7,0.95,1
811,Bachelor's,29,0.68,3,13,0.97,1
812,Master's,21,0.82,6,7,0.99,0
813,Master's,15,0.93,8,13,0.8,1
814,PhD,38,0.83,3,1,0.65,1
815,Bachelor's,16,0.64,9,7,0.62,1
816,Master's,22,0.93,0,10,0.98,0
817,Master's,24,0.63,6,12,0.67,0
818,Master's,36,0.51,1,14,0.76,1
819,Bachelor's,33,0.66,2,0,0.6,0
820,Bachelor's,4,0.57,7,5,0.99,1
821,Master's,36,0.85,3,0,0.62,0
822,Master's,7,0.84,8,9,0.86,0
823,PhD,14,0.71,6,3,0.88,0
824,PhD,9,0.86,5,14,0.95,0
825,PhD,10,0.85,10,12,0.95,0
826,Bachelor's,19,0.84,0,10,0.96,0
827,Master's,21,0.62,0,5,0.87,0
828,PhD,24,0.77,2,12,0.64,1
829,Master's,33,0.86,4,12,0.64,1
830,Bachelor's,29,0.82,3,12,0.97,1
831,PhD,11,0.76,9,11,0.91,0
832,Bachelor's,40,0.87,5,9,0.99,0
833,Master's,4,0.85,0,15,0.81,0
834,Master's,31,0.5,10,15,0.72,0
835,Bachelor's,23,0.79,3,4,0.71,1
836,Bachelor's,13,0.8,4,14,0.73,0
837,Master's,10,0.81,0,6,0.72,0
838,Bachelor's,23,0.88,0,13,0.84,0
839,Bachelor's,18,0.9,8,0,0.86,0
840,Master's,30,0.8,3,11,0.7,0
841,Bachelor's,39,0.79,10,2,0.72,0
842,Master's,7,0.61,6,11,0.68,1
843,Master's,20,0.83,2,9,0.65,1
844,PhD,17,0.86,0,5,0.74,0
845,Bachelor's,9,0.66,10,7,0.86,0
846,Master's,23,0.67,10,15,0.87,1
847,PhD,17,0.8,5,9,0.65,0
848,PhD,22,0.51,9,12,0.69,1
849,Master's,24,0.83,4,10,0.7,0
850,Master's,0,0.64,9,1,0.66,1
851,Bachelor's,23,0.97,4,4,0.95,0
852,Bachelor's,30,0.74,3,3,0.64,1
853,PhD,37,0.55,5,4,0.71,1
854,PhD,10,0.56,1,10,0.71,1
855,Master's,31,0.98,9,9,0.66,0
856,Bachelor's,5,0.92,7,3,0.69,0
857,Bachelor's,27,0.98,6,12,0.91,1
858,PhD,20,0.87,1,6,0.91,0
859,PhD,20,0.63,2,4,0.81,0
860,Master's,38,0.64,1,14,0.95,0
861,Bachelor's,30,0.92,6,10,0.78,1
862,PhD,11,0.98,10,12,0.68,1
863,Master's,25,0.65,4,0,0.82,0
864,Bachelor's,27,0.91,7,13,0.77,1
865,Master's,27,0.86,7,0,0.74,0
866,Master's,19,0.7,4,5,0.95,0
867,Master's,10,0.72,4,0,0.75,1
868,Master's,7,0.51,1,9,0.73,0
869,Master's,23,0.74,5,11,0.82,1
870,PhD,12,0.61,2,13,0.7,1
871,PhD,31,0.9,8,12,0.94,0
872,PhD,24,0.81,8,7,0.9,1
873,Bachelor's,40,0.92,5,2,0.95,0
874,PhD,12,0.69,8,6,0.77,1
875,Bachelor's,35,0.96,9,3,0.86,1
876,Bachelor's,0,0.51,0,6,0.96,0
877,Master's,23,0.55,2,8,0.76,0
878,Master's,16,0.83,7,11,0.92,0
879,PhD,18,0.94,5,8,0.71,1
880,Master's,25,0.9,7,5,0.81,0
881,Master's,40,0.73,5,5,0.6,1
882,Master's,18,0.59,9,15,0.89,0
883,PhD,1,0.84,3,12,0.77,1
884,Bachelor's,17,0.91,9,15,0.64,1
885,PhD,10,0.89,0,12,0.67,0
886,PhD,0,0.53,9,8,0.75,0
887,PhD,12,0.63,9,12,0.84,1
888,Master's,17,0.98,1,14,0.82,1
889,PhD,35,0.68,0,10,0.71,1
890,PhD,21,1.0,4,14,0.68,1
891,Bachelor's,12,0.52,0,4,0.65,0
892,Bachelor's,7,0.92,1,2,0.63,1
893,Master's,4,0.67,10,12,0.93,0
894,Bachelor's,31,0.74,6,3,0.86,0
895,Bachelor's,35,0.83,4,13,0.64,0
896,PhD,32,0.81,10,2,0.81,1
897,Bachelor's,18,0.95,3,9,0.89,0
898,Master's,35,0.89,10,9,0.64,0
899,Master's,16,0.66,5,6,0.85,1
900,Bachelor's,22,0.56,10,15,0.62,1
901,PhD,15,0.72,3,14,0.97,0
902,Bachelor's,17,0.74,7,4,0.66,1
903,Master's,19,0.94,0,10,0.98,0
904,Bachelor's,2,0.72,5,8,0.98,1
905,PhD,39,0.93,6,5,0.75,1
906,PhD,31,0.56,0,7,0.97,1
907,PhD,22,0.7,10,10,0.67,1
908,Master's,20,0.78,7,0,0.94,1
909,Bachelor's,10,0.81,3,13,0.73,0
910,PhD,10,0.8,7,7,0.74,1
911,Master's,37,0.51,3,14,0.67,0
912,Bachelor's,27,0.86,1,14,0.65,0
913,Bachelor's,37,0.94,7,15,0.74,1
914,Master's,14,0.53,1,10,0.61,1
915,PhD,13,0.94,8,6,0.93,1
916,PhD,22,0.97,0,0,0.88,0
917,Master's,19,0.95,8,10,0.99,0
918,Master's,8,0.94,5,13,0.84,0
919,PhD,18,0.76,10,9,0.73,0
920,PhD,0,0.65,4,15,0.91,0
921,PhD,32,0.68,6,6,0.9,0
922,PhD,40,0.53,9,12,0.9,0
923,Bachelor's,11,0.73,8,15,0.72,0
924,PhD,3,0.73,0,1,0.75,1
925,PhD,11,0.6,3,1,0.65,0
926,Bachelor's,30,0.79,10,1,0.96,1
927,Master's,39,0.79,4,6,0.65,1
928,PhD,13,0.98,4,10,0.7,0
929,PhD,12,0.84,6,4,0.91,1
930,Master's,12,0.58,2,1,0.6,0
931,PhD,31,0.98,7,0,0.8,0
932,PhD,13,0.88,5,10,0.97,1
933,PhD,35,1.0,1,10,0.79,0
934,Bachelor's,38,0.58,1,10,0.91,1
935,Master's,20,0.59,9,6,0.73,0
936,PhD,20,0.97,3,12,0.72,1
937,PhD,19,0.77,5,7,0.74,0
938,PhD,16,0.65,7,5,0.7,1
939,Bachelor's,34,0.71,3,2,0.66,1
940,PhD,19,0.68,5,11,0.92,1
941,Master's,6,0.98,4,7,0.83,1
942,Master's,21,0.81,5,1,0.67,1
943,Bachelor's,32,0.88,0,10,0.88,1
944,PhD,5,0.82,0,9,0.78,0
945,PhD,6,0.64,5,2,0.61,0
946,Bachelor's,32,0.61,5,5,0.97,1
947,Bachelor's,7,0.79,0,9,0.95,0
948,PhD,35,0.52,10,12,0.72,1
949,Master's,20,0.65,8,8,0.93,0
950,PhD,26,0.53,5,12,0.81,1
951,Bachelor's,3,0.8,8,9,0.61,0
952,PhD,29,0.85,3,10,0.74,1
953,PhD,35,0.64,2,12,0.65,0
954,Bachelor's,3,0.72,6,15,0.71,0
955,Bachelor's,31,0.97,0,15,0.67,0
956,Master's,17,0.68,4,7,0.97,0
957,Master's,31,0.56,8,7,0.88,1
958,Bachelor's,33,0.86,4,14,0.97,1
959,Bachelor's,3,0.55,4,12,0.62,1
960,Master's,15,1.0,0,1,0.86,1
961,Master's,30,0.57,7,7,0.93,1
962,Bachelor's,24,0.66,7,8,0.83,0
963,PhD,5,0.68,9,15,0.8,0
964,PhD,30,0.64,3,4,0.68,0
965,Bachelor's,2,0.74,4,15,0.91,1
966,Master's,9,0.88,6,4,0.8,0
967,Bachelor's,26,0.7,4,12,0.66,0
968,PhD,21,0.63,2,14,0.89,1
969,Bachelor's,32,0.9,6,15,0.84,1
970,PhD,7,0.58,2,3,0.93,1
971,Bachelor's,27,0.68,0,15,0.97,0
972,PhD,23,0.53,0,0,0.84,1
973,PhD,24,0.67,6,12,0.92,1
974,PhD,17,0.98,2,12,0.74,0
975,PhD,24,0.87,9,13,0.98,0
976,Bachelor's,20,0.61,9,11,0.91,0
977,Bachelor's,1,0.57,5,8,0.7,0
978,Bachelor's,4,0.86,2,2,0.94,1
979,Bachelor's,39,0.68,7,2,0.7,0
980,Master's,8,0.59,2,9,0.84,0
981,PhD,6,0.71,7,7,1.0,0
982,PhD,14,0.72,5,9,0.75,1
983,Master's,12,0.87,3,5,0.84,1
984,PhD,35,0.56,9,10,0.64,1
985,PhD,40,0.57,5,10,0.85,1
986,Master's,24,0.6,0,6,0.82,0
987,Bachelor's,10,0.62,0,6,0.84,0
988,PhD,20,0.79,4,6,0.76,1
989,Master's,24,0.54,2,7,0.71,0
990,PhD,18,0.78,0,9,0.7,1
991,PhD,28,0.78,2,8,0.69,0
992,PhD,35,0.65,9,15,0.93,1
993,Master's,1,0.86,1,13,0.64,1
994,Bachelor's,20,0.53,1,5,0.82,0
995,Master's,3,0.92,10,1,0.99,1
996,PhD,15,0.59,5,14,0.87,0
997,Master's,7,0.5,8,2,0.82,1
998,PhD,26,0.52,3,13,0.97,1
999,PhD,18,0.79,10,13,0.88,1
1000,Master's,6,0.92,10,10,0.67,0
1001,PhD,3,0.83,1,8,0.7,0
1002,Master's,39,0.52,3,0,0.71,0
1003,PhD,9,0.7,3,2,0.87,0
1004,Bachelor's,40,0.61,10,7,0.68,0
1005,PhD,22,0.73,0,10,0.86,0
1006,PhD,37,0.8,2,0,0.98,0
1007,PhD,22,0.6,2,9,0.9,1
1008,Master's,28,0.76,5,14,0.61,1
1009,PhD,37,0.61,0,11,0.61,1
1010,Bachelor's,37,0.55,8,3,0.76,1
1011,PhD,0,0.56,7,3,0.83,0
1012,PhD,2,0.6,6,1,0.99,1
1013,Bachelor's,14,0.82,9,13,0.97,1
1014,Master's,2,0.98,10,13,0.99,0
1015,Bachelor's,7,0.55,7,1,0.94,1
1016,Master's,1,0.9,8,5,0.92,1
1017,PhD,10,0.62,6,8,0.83,0
1018,PhD,16,0.9,8,11,0.72,0
1019,Bachelor's,30,0.78,3,3,0.98,0
1020,Master's,31,0.86,9,12,0.81,1
1021,PhD,7,0.53,3,7,0.83,1
1022,Master's,30,0.72,9,2,0.78,0
1023,PhD,30,0.82,9,3,0.71,0
1024,Master's,29,0.87,3,6,0.88,0
1025,Master's,31,0.62,5,13,0.77,1
1026,Master's,18,0.69,0,6,0.69,1
1027,Master's,22,0.96,6,9,0.67,0
1028,Master's,21,0.71,4,0,0.66,0
1029,Master's,27,0.91,1,14,0.9,0
1030,Master's,33,0.96,3,5,0.64,0
1031,PhD,28,0.75,5,3,0.87,1
1032,Master's,38,0.88,2,13,0.67,0
1033,PhD,19,0.94,4,5,0.76,1
1034,PhD,0,0.79,9,9,0.88,1
1035,PhD,2,0.6,1,3,0.77,1
1036,PhD,27,0.88,6,0,0.94,0
1037,PhD,27,0.91,7,4,0.86,1
1038,PhD,33,1.0,6,12,0.65,0
1039,Master's,8,0.96,0,12,1.0,0
1040,Master's,36,0.78,7,15,0.96,0
1041,Bachelor's,9,0.55,8,6,0.9,0
1042,PhD,27,0.98,5,9,0.87,1
1043,Master's,27,0.86,9,13,0.79,1
1044,Master's,22,0.58,8,0,0.89,0
1045,Master's,2,0.92,2,2,0.75,1
1046,PhD,18,0.76,8,0,0.75,0
1047,Master's,31,0.56,9,14,0.79,1
1048,Master's,32,0.9,7,6,0.8,1
1049,PhD,12,0.95,6,10,0.61,1
1050,Bachelor's,30,0.72,1,10,0.96,0
1051,Bachelor's,13,0.65,1,7,0.6,1
1052,Master's,23,0.9,2,11,0.62,1
1053,Master's,4,0.77,2,14,0.97,1
1054,PhD,26,0.86,1,12,0.74,0
1055,Bachelor's,5,0.74,5,0,0.77,0
1056,Master's,12,0.64,10,1,0.79,1
1057,PhD,4,0.86,0,5,0.87,1
1058,PhD,32,0.5,10,1,0.87,0
1059,Master's,36,0.58,9,13,0.86,1
1060,Master's,22,0.7,9,0,0.63,1
1061,PhD,7,0.83,5,0,0.69,1
1062,Master's,35,0.52,3,2,0.69,1
1063,Master's,24,0.78,9,14,0.62,0
1064,Bachelor's,1,0.54,8,12,0.68,1
1065,Bachelor's,13,0.76,5,5,0.62,1
1066,Master's,14,0.68,8,0,0.72,0
1067,Bachelor's,38,0.8,0,0,0.98,0
1068,Master's,28,0.89,7,3,0.88,1
1069,PhD,18,0.77,4,1,0.73,1
1070,Master's,24,0.57,1,9,0.82,0
1071,Master's,31,0.78,1,14,0.71,1
1072,Bachelor's,38,0.77,5,2,0.84,1
1073,PhD,6,0.54,4,9,0.75,0
1074,Bachelor's,14,0.78,5,12,0.9,1
1075,Bachelor's,30,0.59,1,6,0.81,1
1076,Bachelor's,24,0.99,5,14,0.64,0
1077,Master's,23,0.75,5,1,0.94,1
1078,Bachelor's,34,0.6,10,13,0.69,1
1079,PhD,1,0.79,7,12,0.61,1
1080,PhD,24,0.88,9,4,0.9,0
1081,Master's,17,0.95,4,4,0.85,1
1082,Master's,13,0.77,0,13,0.78,0
1083,Master's,14,0.88,9,4,0.94,0
1084,PhD,3,0.88,1,13,0.88,0
1085,Bachelor's,10,1.0,3,3,0.88,0
1086,Bachelor's,40,1.0,5,10,0.8,1
1087,Master's,31,0.51,6,10,0.92,1
1088,PhD,37,0.95,4,14,0.91,0
1089,Bachelor's,2,0.95,5,11,0.81,0
1090,PhD,22,0.98,3,15,0.65,1
1091,PhD,23,0.58,10,3,0.93,1
1092,Bachelor's,17,0.54,1,7,0.79,1
1093,Bachelor's,24,0.59,9,12,0.73,1
1094,Master's,29,0.85,10,10,0.75,0
1095,Bachelor's,2,0.7,3,11,0.96,0
1096,PhD,1,0.77,4,2,0.97,0
1097,Bachelor's,6,0.95,5,14,0.79,0
1098,Master's,37,0.75,10,13,0.72,1
1099,PhD,33,0.52,0,11,0.84,0
1100,PhD,14,0.78,1,11,0.97,0
1101,Master's,34,0.65,8,3,0.88,0
1102,Master's,4,0.53,7,12,0.68,0
1103,Master's,23,0.61,6,12,0.68,1
1104,Master's,37,0.61,7,9,0.84,0
1105,Master's,8,0.92,2,2,0.82,1
1106,Bachelor's,28,0.57,3,1,0.71,0
1107,Master's,11,0.51,0,9,0.89,1
1108,PhD,0,0.64,0,11,0.63,1
1109,PhD,1,0.56,7,13,0.89,0
1110,Master's,19,0.56,7,9,0.92,0
1111,Bachelor's,21,0.99,0,9,0.7,0
1112,PhD,1,0.66,6,9,0.64,1
1113,PhD,10,0.97,9,13,0.97,1
1114,PhD,39,0.97,9,11,0.8,1
1115,Bachelor's,23,0.82,0,12,0.98,0
1116,Bachelor's,6,0.51,1,14,0.9,0
1117,Bachelor's,13,0.65,7,7,0.96,1
1118,Master's,21,0.62,0,2,0.85,1
1119,Master's,19,0.94,1,14,0.77,1
1120,Bachelor's,26,0.55,9,1,0.67,1
1121,Bachelor's,36,0.94,6,13,0.99,1
1122,PhD,24,0.7,2,8,0.91,0
1123,Master's,30,0.56,3,13,0.61,0
1124,PhD,3,0.6,6,2,0.69,1
1125,Bachelor's,14,0.64,2,3,0.96,0
1126,Bachelor's,27,0.64,0,2,0.96,1
1127,PhD,14,0.75,1,5,0.98,0
1128,Master's,12,0.99,8,14,0.7,0
1129,Master's,23,0.63,8,14,0.67,0
1130,Master's,27,0.84,2,9,1.0,0
1131,PhD,37,0.69,5,7,0.65,0
1132,PhD,32,0.78,9,3,0.71,1
1133,Master's,0,0.86,4,10,0.88,0
1134,PhD,14,0.72,8,10,0.75,1
1135,Bachelor's,25,0.58,9,2,0.62,1
1136,Bachelor's,33,0.83,1,2,0.76,1
1137,PhD,18,1.0,3,2,0.87,0
1138,Bachelor's,34,0.58,2,11,0.74,0
1139,Bachelor's,18,0.69,1,2,0.68,1
1140,PhD,10,0.6,8,9,1.0,0
1141,Master's,35,0.59,4,11,0.6,0
1142,Bachelor's,2,0.82,0,4,0.64,1
1143,PhD,15,0.54,0,13,0.73,0
1144,PhD,16,0.91,1,8,0.67,1
1145,PhD,11,0.67,10,3,0.65,0
1146,Bachelor's,6,0.79,3,13,0.89,1
1147,Master's,16,0.94,1,11,0.87,1
1148,PhD,30,0.54,0,10,0.74,0
1149,Bachelor's,17,0.69,5,15,0.82,0
1150,PhD,20,0.66,0,3,0.76,1
1151,PhD,40,0.74,8,5,0.83,0
1152,PhD,29,0.67,7,2,0.66,1
1153,PhD,20,0.95,10,15,0.76,1
1154,Master's,31,0.88,6,15,0.92,1
1155,Bachelor's,11,0.5,1,15,0.7,1
1156,PhD,17,0.55,1,15,0.89,0
1157,Bachelor's,39,0.56,10,6,0.69,1
1158,PhD,6,0.73,6,3,0.92,1
1159,Bachelor's,27,0.57,6,5,0.73,0
1160,Bachelor's,11,0.98,10,1,0.8,1
1161,PhD,23,0.58,10,4,0.76,1
1162,PhD,38,0.56,0,1,0.79,0
1163,Bachelor's,9,0.87,3,13,0.91,1
1164,Master's,12,0.88,6,15,0.87,1
1165,Master's,34,0.55,9,2,0.98,1
1166,PhD,24,0.6,8,13,0.65,0
1167,PhD,14,0.88,3,14,0.64,1
1168,PhD,8,0.78,3,1,0.68,1
1169,Bachelor's,40,0.64,1,8,0.66,1
1170,PhD,21,0.52,6,14,0.6,1
1171,Master's,2,0.56,8,7,0.89,0
1172,Master's,9,0.92,1,5,0.89,0
1173,PhD,16,0.67,2,7,0.97,0
1174,Bachelor's,30,0.87,0,4,0.69,0
1175,Master's,28,0.57,8,15,0.8,1
1176,PhD,2,0.77,1,15,0.67,1
1177,Master's,7,0.62,5,13,0.85,0
1178,PhD,9,0.87,5,9,0.7,1
1179,Master's,10,0.61,6,8,0.94,0
1180,Master's,26,0.55,4,9,0.85,0
1181,Bachelor's,6,0.94,10,13,0.79,0
1182,Bachelor's,12,0.89,10,3,0.89,1
1183,PhD,3,0.9,8,5,0.92,1
1184,PhD,1,0.54,10,1,0.78,1
1185,Master's,14,0.68,7,10,0.64,1
1186,Master's,13,0.85,7,10,0.61,0
1187,Master's,6,0.69,6,4,0.81,1
1188,Master's,34,0.7,1,7,0.65,1
1189,Bachelor's,31,0.78,5,13,0.81,1
1190,Bachelor's,30,0.53,1,1,0.68,0
1191,Bachelor's,36,0.69,9,7,0.83,1
1192,PhD,37,0.94,2,6,0.94,0
1193,Bachelor's,33,0.93,7,15,0.99,1
1194,Master's,9,0.82,1,3,0.87,0
1195,Bachelor's,33,0.65,6,13,0.68,0
1196,Master's,25,0.74,8,1,0.92,0
1197,Bachelor's,4,0.59,8,7,0.96,1
1198,PhD,23,0.74,10,5,0.83,1
1199,Bachelor's,33,0.84,5,12,0.98,1
1200,Bachelor's,5,0.88,7,9,0.74,1
1201,PhD,13,0.75,8,14,0.75,1
1202,PhD,13,0.77,5,3,0.83,1
